'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
347,-2.567,-1.32,-8.58,-1.068,-6.1,-0.257,0.896,-0.199
348,-2.501,-1.377,-8.951,-1.139,-6.197,-0.245,0.911,-0.213
349,-2.472,-1.454,-9.351,-1.204,-6.275,-0.229,0.921,-0.225
350,-2.474,-1.547,-9.749,-1.258,-6.331,-0.213,0.927,-0.235
351,-2.5,-1.641,-10.093,-1.299,-6.366,-0.2,0.929,-0.243
352,-2.547,-1.722,-10.313,-1.33,-6.379,-0.194,0.929,-0.249
353,-2.609,-1.774,-10.341,-1.355,-6.373,-0.195,0.928,-0.254
354,-2.683,-1.788,-10.128,-1.378,-6.351,-0.204,0.926,-0.258
355,-2.766,-1.767,-9.656,-1.405,-6.316,-0.218,0.925,-0.263
356,-2.853,-1.719,-8.95,-1.437,-6.269,-0.234,0.924,-0.269
357,-2.94,-1.666,-8.074,-1.475,-6.213,-0.249,0.923,-0.275
358,-3.022,-1.626,-7.123,-1.518,-6.149,-0.259,0.922,-0.283
359,-3.095,-1.615,-6.207,-1.565,-6.08,-0.264,0.919,-0.291
360,-3.156,-1.638,-5.422,-1.614,-6.009,-0.261,0.914,-0.3
361,-3.204,-1.691,-4.838,-1.665,-5.939,-0.25,0.908,-0.309
362,-3.242,-1.761,-4.486,-1.714,-5.876,-0.234,0.9,-0.318
363,-3.274,-1.829,-4.362,-1.758,-5.824,-0.214,0.891,-0.326
364,-3.306,-1.88,-4.434,-1.792,-5.785,-0.195,0.883,-0.332
365,-3.344,-1.902,-4.652,-1.813,-5.765,-0.179,0.877,-0.336
366,-3.385,-1.892,-4.959,-1.818,-5.766,-0.168,0.874,-0.337
367,-3.425,-1.859,-5.297,-1.808,-5.79,-0.164,0.875,-0.336
368,-3.449,-1.813,-5.612,-1.79,-5.836,-0.165,0.88,-0.332
369,-3.448,-1.77,-5.864,-1.769,-5.903,-0.169,0.89,-0.329
370,-3.412,-1.741,-6.035,-1.75,-5.987,-0.176,0.903,-0.325
371,-3.344,-1.732,-6.137,-1.736,-6.081,-0.184,0.92,-0.323
372,-3.253,-1.745,-6.207,-1.728,-6.182,-0.19,0.938,-0.321
373,-3.152,-1.774,-6.295,-1.721,-6.285,-0.197,0.956,-0.32
374,-3.052,-1.808,-6.449,-1.712,-6.387,-0.202,0.973,-0.318
375,-2.96,-1.833,-6.697,-1.697,-6.489,-0.208,0.99,-0.316
376,-2.876,-1.835,-7.038,-1.675,-6.589,-0.214,1.004,-0.312
377,-2.797,-1.805,-7.448,-1.647,-6.684,-0.219,1.018,-0.307
378,-2.717,-1.737,-7.889,-1.614,-6.772,-0.223,1.029,-0.301
379,-2.632,-1.636,-8.316,-1.58,-6.847,-0.226,1.039,-0.295
380,-2.543,-1.515,-8.697,-1.547,-6.906,-0.227,1.046,-0.289
381,-2.455,-1.394,-9.014,-1.516,-6.946,-0.229,1.05,-0.283
382,-2.375,-1.295,-9.265,-1.489,-6.965,-0.231,1.051,-0.278
383,-2.316,-1.237,-9.454,-1.464,-6.961,-0.236,1.048,-0.274
384,-2.288,-1.225,-9.582,-1.44,-6.937,-0.242,1.042,-0.269
385,-2.302,-1.256,-9.64,-1.415,-6.892,-0.249,1.033,-0.265
386,-2.365,-1.317,-9.607,-1.39,-6.83,-0.255,1.022,-0.26
387,-2.479,-1.389,-9.458,-1.364,-6.751,-0.257,1.009,-0.255
388,-2.639,-1.456,-9.173,-1.34,-6.659,-0.254,0.994,-0.25
389,-2.835,-1.508,-8.74,-1.32,-6.555,-0.245,0.98,-0.247
390,-3.05,-1.546,-8.162,-1.307,-6.444,-0.231,0.965,-0.244
391,-3.261,-1.571,-7.452,-1.303,-6.328,-0.214,0.951,-0.243
392,-3.445,-1.593,-6.634,-1.306,-6.212,-0.196,0.939,-0.243
393,-3.584,-1.615,-5.744,-1.312,-6.101,-0.181,0.928,-0.244
394,-3.666,-1.641,-4.824,-1.314,-6.002,-0.17,0.919,-0.244
395,-3.69,-1.667,-3.926,-1.307,-5.921,-0.164,0.914,-0.242
396,-3.662,-1.686,-3.107,-1.287,-5.864,-0.162,0.913,-0.238
397,-3.598,-1.691,-2.432,-1.251,-5.836,-0.165,0.915,-0.231
398,-3.516,-1.676,-1.975,-1.205,-5.84,-0.17,0.92,-0.222
399,-3.431,-1.637,-1.808,-1.154,-5.879,-0.174,0.929,-0.213
400,-3.354,-1.578,-1.993,-1.104,-5.953,-0.178,0.941,-0.204
401,-3.289,-1.506,-2.561,-1.06,-6.058,-0.178,0.954,-0.196
402,-3.236,-1.432,-3.502,-1.024,-6.19,-0.177,0.968,-0.189
403,-3.19,-1.365,-4.759,-0.994,-6.338,-0.174,0.982,-0.184
404,-3.147,-1.311,-6.231,-0.965,-6.494,-0.17,0.995,-0.179
405,-3.105,-1.27,-7.793,-0.935,-6.646,-0.166,1.007,-0.174
406,-3.061,-1.238,-9.306,-0.9,-6.785,-0.163,1.016,-0.168
407,-3.012,-1.209,-10.64,-0.859,-6.904,-0.161,1.024,-0.161
408,-2.957,-1.174,-11.693,-0.812,-6.998,-0.16,1.031,-0.152
409,-2.894,-1.128,-12.395,-0.759,-7.067,-0.158,1.036,-0.143
410,-2.826,-1.071,-12.713,-0.703,-7.108,-0.158,1.04,-0.132
411,-2.759,-1.004,-12.648,-0.647,-7.124,-0.158,1.044,-0.122
412,-2.702,-0.937,-12.225,-0.593,-7.116,-0.16,1.047,-0.111
413,-2.665,-0.878,-11.489,-0.545,-7.085,-0.163,1.049,-0.102
414,-2.652,-0.834,-10.499,-0.506,-7.035,-0.169,1.05,-0.095
415,-2.665,-0.81,-9.33,-0.474,-6.969,-0.175,1.051,-0.089
416,-2.703,-0.806,-8.066,-0.448,-6.889,-0.181,1.049,-0.084
417,-2.76,-0.819,-6.799,-0.426,-6.802,-0.186,1.047,-0.079
418,-2.833,-0.844,-5.627,-0.406,-6.711,-0.189,1.042,-0.075
419,-2.919,-0.876,-4.636,-0.384,-6.624,-0.19,1.037,-0.071
420,-3.014,-0.91,-3.898,-0.359,-6.545,-0.189,1.03,-0.066
421,-3.121,-0.94,-3.454,-0.331,-6.476,-0.186,1.022,-0.061
422,-3.241,-0.961,-3.315,-0.3,-6.422,-0.183,1.013,-0.055
423,-3.377,-0.968,-3.459,-0.27,-6.38,-0.181,1.004,-0.05
424,-3.53,-0.955,-3.836,-0.243,-6.352,-0.181,0.995,-0.045
425,-3.693,-0.92,-4.375,-0.224,-6.334,-0.186,0.986,-0.041
426,-3.853,-0.863,-4.987,-0.214,-6.328,-0.195,0.978,-0.04
427,-3.989,-0.79,-5.569,-0.215,-6.332,-0.207,0.973,-0.04
428,-4.078,-0.714,-6.023,-0.227,-6.35,-0.22,0.971,-0.042
429,-4.096,-0.648,-6.27,-0.247,-6.385,-0.231,0.975,-0.046
430,-4.028,-0.604,-6.276,-0.271,-6.442,-0.238,0.985,-0.05
431,-3.869,-0.588,-6.058,-0.296,-6.525,-0.241,1.003,-0.055
432,-3.631,-0.599,-5.687,-0.317,-6.635,-0.241,1.027,-0.059
433,-3.341,-0.632,-5.275,-0.335,-6.77,-0.24,1.057,-0.062
434,-3.032,-0.676,-4.945,-0.35,-6.927,-0.241,1.09,-0.065
435,-2.739,-0.722,-4.811,-0.365,-7.1,-0.244,1.123,-0.068
436,-2.491,-0.767,-4.95,-0.381,-7.283,-0.249,1.156,-0.071
437,-2.305,-0.812,-5.388,-0.4,-7.467,-0.254,1.185,-0.074
438,-2.189,-0.86,-6.102,-0.422,-7.645,-0.257,1.211,-0.078
439,-2.144,-0.913,-7.023,-0.444,-7.81,-0.257,1.232,-0.083
440,-2.164,-0.968,-8.055,-0.464,-7.954,-0.255,1.248,-0.086
441,-2.239,-1.018,-9.087,-0.479,-8.069,-0.251,1.259,-0.09
442,-2.354,-1.052,-10.016,-0.489,-8.151,-0.248,1.264,-0.091
443,-2.49,-1.059,-10.755,-0.489,-8.196,-0.248,1.265,-0.092
444,-2.627,-1.036,-11.242,-0.48,-8.207,-0.253,1.262,-0.09
445,-2.751,-0.983,-11.445,-0.462,-8.186,-0.263,1.256,-0.087
446,-2.85,-0.909,-11.36,-0.437,-8.139,-0.278,1.248,-0.082
447,-2.924,-0.825,-10.998,-0.412,-8.074,-0.298,1.24,-0.077
448,-2.979,-0.743,-10.385,-0.389,-7.996,-0.32,1.232,-0.073
449,-3.029,-0.677,-9.552,-0.375,-7.91,-0.341,1.224,-0.07
450,-3.084,-0.634,-8.54,-0.37,-7.82,-0.36,1.218,-0.069
451,-3.15,-0.621,-7.401,-0.375,-7.728,-0.375,1.213,-0.07
452,-3.224,-0.639,-6.205,-0.386,-7.639,-0.385,1.209,-0.072
453,-3.297,-0.686,-5.03,-0.399,-7.556,-0.388,1.205,-0.074
454,-3.353,-0.752,-3.958,-0.409,-7.486,-0.386,1.204,-0.076
455,-3.378,-0.828,-3.072,-0.415,-7.436,-0.379,1.203,-0.077
456,-3.368,-0.9,-2.442,-0.415,-7.411,-0.369,1.205,-0.077
457,-3.329,-0.956,-2.122,-0.41,-7.416,-0.358,1.21,-0.076
458,-3.273,-0.989,-2.138,-0.402,-7.452,-0.35,1.216,-0.074
459,-3.219,-0.994,-2.481,-0.394,-7.518,-0.345,1.225,-0.073
460,-3.179,-0.976,-3.113,-0.386,-7.61,-0.343,1.235,-0.071
461,-3.158,-0.939,-3.968,-0.382,-7.721,-0.345,1.247,-0.071
462,-3.152,-0.892,-4.963,-0.384,-7.845,-0.35,1.26,-0.071
463,-3.15,-0.843,-6.01,-0.394,-7.975,-0.357,1.273,-0.073
464,-3.138,-0.8,-7.03,-0.411,-8.103,-0.364,1.286,-0.076
465,-3.102,-0.766,-7.956,-0.435,-8.226,-0.371,1.3,-0.081
466,-3.033,-0.744,-8.746,-0.464,-8.339,-0.375,1.313,-0.087
467,-2.924,-0.734,-9.373,-0.498,-8.441,-0.374,1.325,-0.093
468,-2.778,-0.738,-9.826,-0.533,-8.531,-0.367,1.338,-0.1
469,-2.609,-0.758,-10.101,-0.571,-8.607,-0.355,1.349,-0.107
470,-2.434,-0.796,-10.204,-0.61,-8.667,-0.338,1.359,-0.114
471,-2.279,-0.853,-10.155,-0.65,-8.707,-0.318,1.367,-0.122
472,-2.168,-0.924,-9.98,-0.691,-8.723,-0.296,1.372,-0.129
473,-2.119,-1,-9.713,-0.729,-8.713,-0.276,1.373,-0.136
474,-2.14,-1.069,-9.381,-0.762,-8.675,-0.258,1.369,-0.143
475,-2.228,-1.121,-8.996,-0.791,-8.609,-0.245,1.361,-0.148
476,-2.37,-1.148,-8.553,-0.817,-8.52,-0.237,1.348,-0.153
477,-2.547,-1.154,-8.038,-0.846,-8.413,-0.234,1.334,-0.158
478,-2.738,-1.151,-7.449,-0.885,-8.295,-0.234,1.318,-0.165
479,-2.924,-1.16,-6.8,-0.94,-8.172,-0.235,1.302,-0.175
480,-3.095,-1.197,-6.131,-1.015,-8.049,-0.236,1.286,-0.189
481,-3.246,-1.274,-5.49,-1.106,-7.93,-0.234,1.27,-0.205
482,-3.378,-1.393,-4.922,-1.206,-7.821,-0.23,1.256,-0.224
483,-3.498,-1.542,-4.458,-1.306,-7.725,-0.224,1.243,-0.242
484,-3.608,-1.7,-4.107,-1.398,-7.647,-0.217,1.232,-0.259
485,-3.709,-1.844,-3.869,-1.477,-7.589,-0.212,1.224,-0.273
486,-3.795,-1.952,-3.745,-1.544,-7.554,-0.208,1.218,-0.286
487,-3.863,-2.012,-3.745,-1.601,-7.542,-0.207,1.216,-0.296
488,-3.906,-2.022,-3.886,-1.652,-7.553,-0.208,1.217,-0.306
489,-3.925,-1.996,-4.185,-1.7,-7.584,-0.209,1.219,-0.315
490,-3.923,-1.953,-4.648,-1.747,-7.633,-0.211,1.224,-0.324
491,-3.905,-1.916,-5.261,-1.793,-7.697,-0.211,1.229,-0.333
492,-3.878,-1.907,-5.981,-1.834,-7.769,-0.21,1.235,-0.341
493,-3.848,-1.935,-6.742,-1.868,-7.845,-0.208,1.241,-0.348
494,-3.819,-1.996,-7.456,-1.891,-7.921,-0.204,1.248,-0.352
495,-3.791,-2.075,-8.03,-1.902,-7.995,-0.199,1.256,-0.355
496,-3.759,-2.153,-8.375,-1.901,-8.066,-0.193,1.266,-0.355
497,-3.713,-2.209,-8.429,-1.891,-8.136,-0.186,1.278,-0.353
498,-3.639,-2.233,-8.171,-1.879,-8.211,-0.18,1.295,-0.351
499,-3.526,-2.227,-7.633,-1.869,-8.292,-0.174,1.315,-0.348
500,-3.373,-2.203,-6.907,-1.865,-8.384,-0.169,1.34,-0.347
501,-3.19,-2.177,-6.123,-1.869,-8.486,-0.167,1.367,-0.347
502,-2.997,-2.162,-5.43,-1.881,-8.596,-0.166,1.394,-0.349
503,-2.821,-2.167,-4.959,-1.899,-8.711,-0.167,1.42,-0.352
504,-2.686,-2.193,-4.791,-1.92,-8.826,-0.168,1.443,-0.356
505,-2.603,-2.236,-4.948,-1.943,-8.937,-0.166,1.462,-0.36
506,-2.574,-2.292,-5.396,-1.963,-9.042,-0.161,1.477,-0.364
507,-2.588,-2.356,-6.054,-1.977,-9.138,-0.154,1.489,-0.367
508,-2.63,-2.425,-6.818,-1.984,-9.225,-0.145,1.497,-0.369
509,-2.683,-2.494,-7.576,-1.982,-9.302,-0.136,1.504,-0.369
510,-2.73,-2.56,-8.218,-1.97,-9.37,-0.129,1.511,-0.368
511,-2.76,-2.618,-8.652,-1.95,-9.43,-0.126,1.517,-0.364
512,-2.766,-2.662,-8.818,-1.923,-9.483,-0.126,1.526,-0.359
513,-2.747,-2.688,-8.696,-1.89,-9.531,-0.131,1.536,-0.353
514,-2.709,-2.693,-8.306,-1.854,-9.578,-0.139,1.549,-0.346
515,-2.662,-2.676,-7.696,-1.815,-9.628,-0.149,1.564,-0.338
516,-2.616,-2.642,-6.94,-1.774,-9.682,-0.159,1.581,-0.33
517,-2.578,-2.595,-6.116,-1.728,-9.745,-0.169,1.601,-0.321
518,-2.547,-2.542,-5.308,-1.675,-9.817,-0.178,1.622,-0.311
519,-2.518,-2.489,-4.596,-1.611,-9.897,-0.186,1.644,-0.299
520,-2.482,-2.436,-4.053,-1.532,-9.987,-0.194,1.666,-0.284
521,-2.436,-2.378,-3.747,-1.436,-10.084,-0.201,1.686,-0.266
522,-2.378,-2.308,-3.724,-1.321,-10.188,-0.209,1.706,-0.244
523,-2.311,-2.218,-4.006,-1.188,-10.299,-0.218,1.724,-0.22
524,-2.238,-2.102,-4.582,-1.04,-10.414,-0.23,1.74,-0.193
525,-2.163,-1.958,-5.41,-0.883,-10.529,-0.245,1.753,-0.164
526,-2.087,-1.793,-6.42,-0.721,-10.642,-0.263,1.765,-0.134
527,-2.01,-1.615,-7.523,-0.562,-10.746,-0.283,1.774,-0.105
528,-1.933,-1.441,-8.621,-0.413,-10.836,-0.305,1.78,-0.077
529,-1.859,-1.283,-9.618,-0.278,-10.907,-0.325,1.784,-0.052
530,-1.79,-1.154,-10.431,-0.163,-10.953,-0.343,1.785,-0.031
531,-1.731,-1.059,-10.999,-0.068,-10.973,-0.358,1.784,-0.013
532,-1.687,-0.995,-11.287,0.01,-10.967,-0.369,1.78,0.002
533,-1.663,-0.958,-11.293,0.08,-10.937,-0.375,1.774,0.015
534,-1.662,-0.939,-11.038,0.149,-10.885,-0.376,1.767,0.028
535,-1.691,-0.932,-10.562,0.228,-10.815,-0.373,1.758,0.043
536,-1.752,-0.933,-9.91,0.319,-10.728,-0.365,1.748,0.06
537,-1.85,-0.941,-9.138,0.423,-10.624,-0.355,1.736,0.079
538,-1.986,-0.954,-8.304,0.534,-10.505,-0.344,1.722,0.1
539,-2.156,-0.969,-7.464,0.645,-10.374,-0.334,1.705,0.12
540,-2.348,-0.979,-6.661,0.748,-10.232,-0.328,1.686,0.139
541,-2.55,-0.977,-5.915,0.837,-10.087,-0.325,1.666,0.155
542,-2.743,-0.958,-5.217,0.911,-9.946,-0.325,1.647,0.169
543,-2.915,-0.921,-4.543,0.976,-9.818,-0.328,1.63,0.181
544,-3.057,-0.867,-3.874,1.035,-9.713,-0.332,1.617,0.192
545,-3.163,-0.802,-3.217,1.097,-9.639,-0.336,1.609,0.203
546,-3.232,-0.735,-2.615,1.163,-9.602,-0.341,1.608,0.215
547,-3.262,-0.673,-2.146,1.233,-9.605,-0.345,1.613,0.228
548,-3.252,-0.627,-1.901,1.305,-9.648,-0.348,1.623,0.241
549,-3.206,-0.601,-1.959,1.374,-9.725,-0.351,1.637,0.253
550,-3.128,-0.596,-2.353,1.434,-9.828,-0.354,1.652,0.265
551,-3.026,-0.611,-3.059,1.485,-9.948,-0.356,1.668,0.274
552,-2.912,-0.636,-3.999,1.524,-10.076,-0.36,1.683,0.282
553,-2.794,-0.665,-5.062,1.555,-10.203,-0.365,1.696,0.289
554,-2.677,-0.689,-6.137,1.581,-10.323,-0.371,1.708,0.294
555,-2.563,-0.705,-7.142,1.605,-10.432,-0.378,1.719,0.299
556,-2.451,-0.713,-8.036,1.628,-10.53,-0.384,1.729,0.304
557,-2.34,-0.716,-8.813,1.65,-10.616,-0.388,1.737,0.308
558,-2.229,-0.721,-9.484,1.672,-10.689,-0.387,1.745,0.313
559,-2.122,-0.73,-10.058,1.69,-10.749,-0.384,1.75,0.316
560,-2.023,-0.744,-10.517,1.704,-10.792,-0.377,1.754,0.319
561,-1.94,-0.762,-10.821,1.714,-10.815,-0.37,1.756,0.321
562,-1.879,-0.779,-10.91,1.72,-10.811,-0.363,1.754,0.323
563,-1.848,-0.794,-10.732,1.723,-10.777,-0.357,1.749,0.323
564,-1.851,-0.804,-10.257,1.723,-10.712,-0.352,1.742,0.323
565,-1.891,-0.812,-9.494,1.722,-10.621,-0.347,1.732,0.322
566,-1.965,-0.819,-8.497,1.72,-10.51,-0.342,1.721,0.321
567,-2.069,-0.826,-7.359,1.721,-10.388,-0.335,1.709,0.321
568,-2.195,-0.832,-6.194,1.724,-10.264,-0.327,1.697,0.321
569,-2.338,-0.838,-5.126,1.733,-10.144,-0.318,1.684,0.322
570,-2.49,-0.843,-4.265,1.749,-10.033,-0.311,1.672,0.324
571,-2.647,-0.848,-3.689,1.773,-9.934,-0.305,1.659,0.328
572,-2.805,-0.855,-3.435,1.804,-9.847,-0.301,1.646,0.334
573,-2.956,-0.868,-3.489,1.842,-9.773,-0.299,1.631,0.341
574,-3.093,-0.889,-3.799,1.885,-9.711,-0.298,1.617,0.349
575,-3.204,-0.917,-4.288,1.927,-9.662,-0.297,1.603,0.357
576,-3.277,-0.949,-4.872,1.967,-9.625,-0.296,1.591,0.365
577,-3.304,-0.979,-5.479,2,-9.598,-0.294,1.58,0.371
578,-3.284,-1.002,-6.064,2.023,-9.579,-0.293,1.571,0.376
579,-3.224,-1.016,-6.607,2.037,-9.564,-0.293,1.563,0.379
580,-3.137,-1.02,-7.108,2.044,-9.548,-0.292,1.555,0.381
581,-3.044,-1.016,-7.577,2.049,-9.524,-0.292,1.546,0.382
582,-2.967,-1.01,-8.016,2.06,-9.487,-0.291,1.534,0.384
583,-2.923,-1.004,-8.41,2.081,-9.435,-0.29,1.521,0.389
584,-2.926,-1.002,-8.716,2.116,-9.367,-0.288,1.505,0.395
585,-2.976,-1.006,-8.873,2.162,-9.287,-0.286,1.489,0.404
586,-3.066,-1.013,-8.816,2.216,-9.2,-0.284,1.473,0.414
587,-3.179,-1.02,-8.491,2.27,-9.113,-0.282,1.46,0.424
588,-3.294,-1.02,-7.879,2.318,-9.033,-0.279,1.451,0.432
589,-3.392,-1.01,-7.007,2.353,-8.966,-0.275,1.447,0.438
590,-3.459,-0.993,-5.955,2.373,-8.918,-0.271,1.449,0.441
591,-3.487,-0.976,-4.839,2.376,-8.891,-0.266,1.455,0.441
592,-3.478,-0.968,-3.8,2.364,-8.886,-0.262,1.464,0.438
593,-3.441,-0.979,-2.97,2.342,-8.901,-0.26,1.475,0.433
594,-3.387,-1.015,-2.454,2.314,-8.935,-0.258,1.487,0.427
595,-3.327,-1.075,-2.312,2.29,-8.985,-0.258,1.497,0.423
596,-3.269,-1.15,-2.552,2.274,-9.048,-0.258,1.506,0.42
597,-3.215,-1.23,-3.135,2.269,-9.123,-0.258,1.515,0.419
598,-3.162,-1.302,-3.987,2.275,-9.207,-0.256,1.522,0.421
599,-3.105,-1.357,-5.007,2.289,-9.299,-0.254,1.529,0.425
600,-3.038,-1.394,-6.086,2.309,-9.396,-0.253,1.536,0.429
601,-2.955,-1.411,-7.117,2.331,-9.495,-0.253,1.545,0.434
602,-2.859,-1.411,-8.011,2.355,-9.593,-0.255,1.554,0.439
603,-2.754,-1.398,-8.708,2.382,-9.686,-0.26,1.565,0.445
604,-2.649,-1.377,-9.187,2.413,-9.771,-0.268,1.576,0.451
605,-2.551,-1.35,-9.46,2.449,-9.845,-0.278,1.587,0.458
606,-2.466,-1.321,-9.552,2.491,-9.905,-0.292,1.597,0.466
607,-2.399,-1.291,-9.492,2.536,-9.95,-0.308,1.606,0.474
608,-2.351,-1.262,-9.301,2.585,-9.979,-0.324,1.614,0.483
609,-2.321,-1.232,-8.994,2.637,-9.995,-0.338,1.62,0.493
610,-2.308,-1.203,-8.585,2.694,-10,-0.349,1.625,0.503
611,-2.309,-1.175,-8.1,2.756,-9.997,-0.355,1.629,0.514
612,-2.32,-1.147,-7.576,2.827,-9.987,-0.355,1.632,0.527
613,-2.336,-1.118,-7.059,2.906,-9.971,-0.349,1.634,0.541
614,-2.355,-1.086,-6.59,2.991,-9.95,-0.34,1.634,0.556
615,-2.378,-1.047,-6.189,3.079,-9.925,-0.33,1.634,0.572
616,-2.404,-1,-5.855,3.168,-9.9,-0.321,1.632,0.589
617,-2.43,-0.944,-5.562,3.256,-9.879,-0.316,1.631,0.604
618,-2.448,-0.878,-5.281,3.341,-9.867,-0.317,1.632,0.62
619,-2.446,-0.804,-4.999,3.424,-9.87,-0.323,1.635,0.635
620,-2.412,-0.725,-4.728,3.505,-9.892,-0.335,1.641,0.65
621,-2.34,-0.645,-4.508,3.581,-9.933,-0.348,1.651,0.664
622,-2.232,-0.569,-4.391,3.652,-9.993,-0.36,1.664,0.677
623,-2.095,-0.5,-4.423,3.718,-10.07,-0.37,1.677,0.689
624,-1.945,-0.44,-4.625,3.78,-10.157,-0.377,1.692,0.701
625,-1.792,-0.387,-4.992,3.84,-10.249,-0.383,1.705,0.712
626,-1.648,-0.339,-5.495,3.901,-10.339,-0.39,1.717,0.724
627,-1.518,-0.287,-6.091,3.965,-10.421,-0.399,1.727,0.737
628,-1.405,-0.228,-6.736,4.032,-10.494,-0.411,1.734,0.75
629,-1.312,-0.158,-7.389,4.101,-10.557,-0.425,1.74,0.764
630,-1.242,-0.082,-8.021,4.17,-10.61,-0.44,1.744,0.778
631,-1.195,-0.006,-8.604,4.236,-10.653,-0.451,1.746,0.791
632,-1.173,0.059,-9.117,4.298,-10.685,-0.457,1.747,0.803
633,-1.173,0.106,-9.531,4.355,-10.703,-0.456,1.747,0.815
634,-1.187,0.135,-9.817,4.411,-10.704,-0.451,1.744,0.825
635,-1.207,0.148,-9.941,4.467,-10.684,-0.443,1.739,0.836
636,-1.222,0.152,-9.878,4.527,-10.642,-0.435,1.732,0.847
637,-1.229,0.155,-9.621,4.593,-10.578,-0.431,1.723,0.859
638,-1.231,0.161,-9.186,4.668,-10.495,-0.43,1.711,0.873
639,-1.239,0.175,-8.622,4.753,-10.397,-0.433,1.698,0.887
640,-1.266,0.195,-8.001,4.846,-10.288,-0.437,1.684,0.904
641,-1.324,0.221,-7.405,4.951,-10.171,-0.442,1.668,0.922
642,-1.414,0.249,-6.913,5.068,-10.05,-0.444,1.65,0.943
643,-1.532,0.28,-6.583,5.197,-9.928,-0.444,1.63,0.967
644,-1.664,0.319,-6.443,5.34,-9.804,-0.44,1.609,0.993
645,-1.791,0.376,-6.485,5.493,-9.679,-0.435,1.585,1.022
646,-1.898,0.462,-6.667,5.651,-9.549,-0.431,1.559,1.051
647,-1.972,0.582,-6.916,5.807,-9.409,-0.43,1.531,1.081
648,-2.01,0.736,-7.142,5.951,-9.257,-0.433,1.5,1.108
649,-2.019,0.914,-7.253,6.072,-9.089,-0.44,1.468,1.131
650,-2.013,1.1,-7.179,6.16,-8.909,-0.451,1.435,1.147
651,-2.009,1.274,-6.886,6.208,-8.723,-0.463,1.403,1.156
652,-2.019,1.42,-6.389,6.215,-8.542,-0.475,1.375,1.156
653,-2.052,1.526,-5.753,6.181,-8.377,-0.485,1.35,1.148
654,-2.109,1.582,-5.088,6.11,-8.237,-0.49,1.331,1.133
655,-2.187,1.582,-4.528,6.005,-8.124,-0.49,1.316,1.113
656,-2.283,1.521,-4.206,5.871,-8.035,-0.484,1.303,1.087
657,-2.393,1.399,-4.222,5.71,-7.961,-0.473,1.289,1.058
658,-2.519,1.223,-4.615,5.525,-7.892,-0.456,1.272,1.024
659,-2.661,1.006,-5.358,5.316,-7.815,-0.436,1.25,0.987
660,-2.822,0.769,-6.352,5.085,-7.723,-0.414,1.223,0.946
661,-2.999,0.533,-7.451,4.834,-7.612,-0.391,1.19,0.901
662,-3.181,0.314,-8.481,4.568,-7.481,-0.37,1.155,0.853
663,-3.35,0.119,-9.272,4.292,-7.336,-0.349,1.12,0.802
664,-3.485,-0.053,-9.69,4.013,-7.182,-0.33,1.087,0.751
665,-3.564,-0.214,-9.662,3.74,-7.028,-0.311,1.058,0.7
666,-3.577,-0.375,-9.189,3.48,-6.88,-0.291,1.036,0.65
667,-3.528,-0.543,-8.348,3.236,-6.743,-0.272,1.019,0.604
668,-3.432,-0.719,-7.274,3.013,-6.62,-0.252,1.008,0.561
669,-3.315,-0.893,-6.127,2.811,-6.511,-0.231,1,0.522
670,-3.202,-1.048,-5.063,2.632,-6.416,-0.212,0.994,0.488
671,-3.112,-1.169,-4.201,2.477,-6.334,-0.195,0.988,0.459
672,-3.056,-1.246,-3.614,2.35,-6.266,-0.181,0.981,0.435
673,-3.036,-1.279,-3.327,2.252,-6.211,-0.169,0.974,0.416
674,-3.05,-1.278,-3.33,2.184,-6.168,-0.161,0.966,0.404
675,-3.09,-1.258,-3.593,2.142,-6.138,-0.153,0.958,0.396
676,-3.145,-1.235,-4.068,2.117,-6.12,-0.146,0.95,0.392
677,-3.201,-1.218,-4.698,2.102,-6.115,-0.138,0.942,0.39
678,-3.238,-1.209,-5.416,2.086,-6.123,-0.128,0.935,0.387
679,-3.239,-1.207,-6.143,2.063,-6.142,-0.119,0.931,0.383
680,-3.19,-1.206,-6.806,2.031,-6.17,-0.112,0.929,0.378
681,-3.086,-1.201,-7.346,1.992,-6.204,-0.109,0.929,0.371
682,-2.929,-1.192,-7.733,1.949,-6.239,-0.111,0.932,0.363
683,-2.735,-1.181,-7.972,1.905,-6.27,-0.118,0.935,0.355
684,-2.525,-1.172,-8.095,1.864,-6.292,-0.128,0.938,0.348
685,-2.322,-1.165,-8.151,1.827,-6.302,-0.14,0.939,0.341
686,-2.146,-1.16,-8.192,1.793,-6.297,-0.152,0.937,0.334
687,-2.011,-1.156,-8.261,1.759,-6.277,-0.162,0.933,0.328
688,-1.924,-1.152,-8.388,1.723,-6.239,-0.168,0.925,0.322
689,-1.892,-1.149,-8.582,1.684,-6.184,-0.172,0.912,0.314
690,-1.916,-1.148,-8.83,1.64,-6.11,-0.174,0.895,0.306
691,-1.996,-1.153,-9.102,1.591,-6.017,-0.177,0.875,0.297
692,-2.124,-1.162,-9.356,1.537,-5.904,-0.183,0.851,0.287
693,-2.287,-1.173,-9.544,1.478,-5.773,-0.193,0.825,0.277
694,-2.469,-1.184,-9.629,1.414,-5.621,-0.208,0.795,0.264
695,-2.652,-1.19,-9.595,1.341,-5.451,-0.225,0.764,0.251
